CATEGORY,RANK,PERCENTILE
ST-PwD,17912,98.2
ST-PwD,17913,98.2
ST-PwD,17914,98.2
ST-PwD,17915,98.2
ST-PwD,17916,98.2
ST-PwD,17917,98.2
ST-PwD,17918,98.2
ST-PwD,17919,98.2
ST-PwD,17920,98.2
ST-PwD,17921,98.2
ST-PwD,17922,98.2
ST-PwD,17923,98.2
ST-PwD,17924,98.2
ST-PwD,17925,98.2
ST-PwD,17926,98.2
ST-PwD,17927,98.2
ST-PwD,17922,98.1
ST-PwD,17923,98.1
ST-PwD,17924,98.1
ST-PwD,17925,98.1
ST-PwD,17926,98.1
ST-PwD,17927,98.1
ST-PwD,17928,98.1
ST-PwD,17929,98.1
ST-PwD,17930,98.1
ST-PwD,17931,98.1
ST-PwD,17932,98.1
ST-PwD,17933,98.1
ST-PwD,17934,98.1
ST-PwD,17935,98.1
ST-PwD,17936,98.1
ST-PwD,17937,98.1
ST-PwD,17938,98.1
ST-PwD,17939,98.1
ST-PwD,17940,98.1
ST-PwD,17941,98.1
ST-PwD,17942,98.1
ST-PwD,17943,98.1
ST-PwD,17944,98.1
ST-PwD,17945,98.1
ST-PwD,17946,98.1
ST-PwD,17947,98.1
ST-PwD,17948,98.1
ST-PwD,17949,98.1
ST-PwD,17950,98.1
ST-PwD,17951,98.1
ST-PwD,17952,98.1
ST-PwD,17953,98.1
ST-PwD,17954,98.1
ST-PwD,17955,98.1
ST-PwD,17956,98.1
ST-PwD,17957,98.1
ST-PwD,17958,98.1
ST-PwD,17959,98.1
ST-PwD,17960,98.1
ST-PwD,17961,98.1
ST-PwD,17962,98.1
ST-PwD,17963,98.1
ST-PwD,17964,98.1
ST-PwD,17965,98.1
ST-PwD,17966,98.1
ST-PwD,17967,98.1
ST-PwD,17968,98.1
ST-PwD,17969,98.1
ST-PwD,17970,98.1
ST-PwD,17971,98.1
ST-PwD,17972,98.1
ST-PwD,17973,98.1
ST-PwD,17974,98.1
ST-PwD,17975,98.1
ST-PwD,17976,98.1
ST-PwD,17977,98.1
ST-PwD,17978,98.1
ST-PwD,17979,98.1
ST-PwD,17980,98.1
ST-PwD,17981,98.1
ST-PwD,17982,98.1
ST-PwD,17983,98.1
ST-PwD,17984,98.1
ST-PwD,17985,98.1
ST-PwD,17986,98.1
ST-PwD,17987,98.1
ST-PwD,17988,98.1
ST-PwD,17989,98.1
ST-PwD,17990,98.1
ST-PwD,17991,98.1
ST-PwD,17992,98.1
ST-PwD,17993,98.1
ST-PwD,17994,98.1
ST-PwD,17995,98.1
ST-PwD,17996,98.1
ST-PwD,17997,98.1
ST-PwD,17998,98.1
ST-PwD,17999,98.1
ST-PwD,18000,98.1
ST-PwD,18001,98.1
ST-PwD,18002,98.1
ST-PwD,18003,98.1
ST-PwD,18004,98.1
ST-PwD,18005,98.1
ST-PwD,18006,98.1
ST-PwD,18007,98.1
ST-PwD,18008,98.1
ST-PwD,18009,98.1
ST-PwD,18010,98.1
ST-PwD,18011,98.1
ST-PwD,18012,98.1
ST-PwD,18013,98.1
ST-PwD,18014,98.1
ST-PwD,18015,98.1
ST-PwD,18016,98.1
ST-PwD,18017,98.1
ST-PwD,18018,98.1
ST-PwD,18019,98.1
ST-PwD,18020,98.1
ST-PwD,18021,98.1
ST-PwD,18022,98.1
ST-PwD,18023,98.1
ST-PwD,18024,98.1
ST-PwD,18025,98.1
ST-PwD,18026,98.1
ST-PwD,18027,98.1
ST-PwD,18028,98.1
ST-PwD,18029,98.1
ST-PwD,18030,98.1
ST-PwD,18031,98.1
ST-PwD,18032,98.1
ST-PwD,18033,98.1
ST-PwD,18034,98.1
ST-PwD,18035,98.1
ST-PwD,18036,98.1
ST-PwD,18037,98.1
ST-PwD,18038,98.1
ST-PwD,18039,98.1
ST-PwD,18040,98.1
ST-PwD,18041,98.1
ST-PwD,18042,98.1
ST-PwD,18043,98.1
ST-PwD,18044,98.1
ST-PwD,18045,98.1
ST-PwD,18046,98.1
ST-PwD,18047,98.1
ST-PwD,18048,98.1
ST-PwD,18049,98.1
ST-PwD,18050,98.1
ST-PwD,18051,98.1
ST-PwD,18052,98.1
ST-PwD,18053,98.1
ST-PwD,18054,98.1
ST-PwD,18055,98.1
ST-PwD,18056,98.1
ST-PwD,18057,98.1
ST-PwD,18058,98.1
ST-PwD,18059,98.1
ST-PwD,18060,98.1
ST-PwD,18061,98.1
ST-PwD,18062,98.1
ST-PwD,18063,98.1
ST-PwD,18064,98.1
ST-PwD,18065,98.1
ST-PwD,18066,98.1
ST-PwD,18067,98.1
ST-PwD,18068,98.1
ST-PwD,18069,98.1
ST-PwD,18070,98.1
ST-PwD,18071,98.1
ST-PwD,18072,98.1
ST-PwD,18073,98.1
ST-PwD,18074,98.1
ST-PwD,18075,98.1
ST-PwD,18076,98.1
ST-PwD,18077,98.1
ST-PwD,18078,98.1
ST-PwD,18079,98.1
ST-PwD,18080,98.1
ST-PwD,18081,98.1
ST-PwD,18082,98.1
ST-PwD,18083,98.1
ST-PwD,18084,98.1
ST-PwD,18085,98.1
ST-PwD,18086,98.1
ST-PwD,18087,98.1
ST-PwD,18088,98.1
ST-PwD,18089,98.1
ST-PwD,18090,98.1
ST-PwD,18091,98.1
ST-PwD,18092,98.1
ST-PwD,18093,98.1
ST-PwD,18094,98.1
ST-PwD,18095,98.1
ST-PwD,18096,98.1
ST-PwD,18097,98.1
ST-PwD,18098,98.1
ST-PwD,18099,98.1
ST-PwD,18100,98.1
ST-PwD,18101,98.1
ST-PwD,18102,98.1
ST-PwD,18103,98.1
ST-PwD,18104,98.1
ST-PwD,18105,98.1
ST-PwD,18106,98.1
ST-PwD,18107,98.1
ST-PwD,18108,98.1
ST-PwD,18109,98.1
ST-PwD,18110,98.1
ST-PwD,18111,98.1
ST-PwD,18112,98.1
ST-PwD,18113,98.1
ST-PwD,18114,98.1
ST-PwD,18115,98.1
ST-PwD,18116,98.1
ST-PwD,18117,98.1
ST-PwD,18118,98.1
ST-PwD,18119,98.1
ST-PwD,18120,98.1
ST-PwD,18121,98.1
ST-PwD,18122,98.1
ST-PwD,18123,98.1
ST-PwD,18124,98.1
ST-PwD,18125,98.1
ST-PwD,18126,98.1
ST-PwD,18127,98.1
ST-PwD,18128,98.1
ST-PwD,18129,98.1
ST-PwD,18130,98.1
ST-PwD,18131,98.1
ST-PwD,18132,98.1
ST-PwD,18133,98.1
ST-PwD,18134,98.1
ST-PwD,18135,98.1
ST-PwD,18136,98.1
ST-PwD,18137,98.1
ST-PwD,18138,98.1
ST-PwD,18139,98.1
ST-PwD,18140,98.1
ST-PwD,18141,98.1
ST-PwD,18142,98.1
ST-PwD,18143,98.1
ST-PwD,18144,98.1
ST-PwD,18145,98.1
ST-PwD,18146,98.1
ST-PwD,18147,98.1
ST-PwD,18148,98.1
ST-PwD,18149,98.1
ST-PwD,18150,98.1
ST-PwD,18151,98.1
ST-PwD,18152,98.1
ST-PwD,18153,98.1
ST-PwD,18154,98.1
ST-PwD,18155,98.1
ST-PwD,18156,98.1
ST-PwD,18157,98.1
ST-PwD,18158,98.1
ST-PwD,18159,98.1
ST-PwD,18160,98.1
ST-PwD,18161,98.1
ST-PwD,18162,98.1
ST-PwD,18163,98.1
ST-PwD,18164,98.1
ST-PwD,18165,98.1
ST-PwD,18166,98.1
ST-PwD,18167,98.1
ST-PwD,18168,98.1
ST-PwD,18169,98.1
ST-PwD,18170,98.1
ST-PwD,18171,98.1
ST-PwD,18172,98.1
ST-PwD,18173,98.1
ST-PwD,18174,98.1
ST-PwD,18175,98.1
ST-PwD,18176,98.1
ST-PwD,18177,98.1
ST-PwD,18178,98.1
ST-PwD,18179,98.1
ST-PwD,18180,98.1
ST-PwD,18181,98.1
ST-PwD,18182,98.1
ST-PwD,18183,98.1
ST-PwD,18184,98.1
ST-PwD,18185,98.1
ST-PwD,18186,98.1
ST-PwD,18187,98.1
ST-PwD,18188,98.1
ST-PwD,18189,98.1
ST-PwD,18190,98.1
ST-PwD,18191,98.1
ST-PwD,18192,98.1
ST-PwD,18193,98.1
ST-PwD,18194,98.1
ST-PwD,18195,98.1
ST-PwD,18196,98.1
ST-PwD,18197,98.1
ST-PwD,18198,98.1
ST-PwD,18199,98.1
ST-PwD,18200,98.1
ST-PwD,18201,98.1
ST-PwD,18202,98.1
ST-PwD,18203,98.1
ST-PwD,18204,98.1
ST-PwD,18205,98.1
ST-PwD,18206,98.1
ST-PwD,18207,98.1
ST-PwD,18208,98.1
ST-PwD,18209,98.1
ST-PwD,18210,98.1
ST-PwD,18211,98.1
ST-PwD,18212,98.1
ST-PwD,18213,98.1
ST-PwD,18214,98.1
ST-PwD,18215,98.1
ST-PwD,18216,98.1
ST-PwD,18217,98.1
ST-PwD,18218,98.1
ST-PwD,18219,98.1
ST-PwD,18220,98.1
ST-PwD,18221,98.1
ST-PwD,18222,98.1
ST-PwD,18223,98.1
ST-PwD,18224,98.1
ST-PwD,18225,98.1
ST-PwD,18226,98.1
ST-PwD,18227,98.1
ST-PwD,18228,98.1
ST-PwD,18229,98.1
ST-PwD,18230,98.1
ST-PwD,18231,98.1
ST-PwD,18232,98.1
ST-PwD,18233,98.1
ST-PwD,18234,98.1
ST-PwD,18235,98.1
ST-PwD,18236,98.1
ST-PwD,18237,98.1
ST-PwD,18238,98.1
ST-PwD,18239,98.1
ST-PwD,18240,98.1
ST-PwD,18241,98.1
ST-PwD,18242,98.1
ST-PwD,18243,98.1
ST-PwD,18244,98.1
ST-PwD,18245,98.1
ST-PwD,18246,98.1
ST-PwD,18247,98.1
ST-PwD,18248,98.1
ST-PwD,18249,98.1
ST-PwD,18250,98.1
ST-PwD,18251,98.1
ST-PwD,18252,98.1
ST-PwD,18253,98.1
ST-PwD,18254,98.1
ST-PwD,18255,98.1
ST-PwD,18256,98.1
ST-PwD,18257,98.1
ST-PwD,18258,98.1
ST-PwD,18259,98.1
ST-PwD,18260,98.1
ST-PwD,18261,98.1
ST-PwD,18262,98.1
ST-PwD,18263,98.1
ST-PwD,18264,98.1
ST-PwD,18265,98.1
ST-PwD,18266,98.1
ST-PwD,18267,98.1
ST-PwD,18268,98.1
ST-PwD,18269,98.1
ST-PwD,18270,98.1
ST-PwD,18271,98.1
ST-PwD,18272,98.1
ST-PwD,18273,98.1
ST-PwD,18274,98.1
ST-PwD,18275,98.1
ST-PwD,18276,98.1
ST-PwD,18277,98.1
ST-PwD,18278,98.1
ST-PwD,18279,98.1
ST-PwD,18280,98.1
ST-PwD,18281,98.1
ST-PwD,18282,98.1
ST-PwD,18283,98.1
ST-PwD,18284,98.1
ST-PwD,18285,98.1
ST-PwD,18286,98.1
ST-PwD,18287,98.1
ST-PwD,18288,98.1
ST-PwD,18289,98.1
ST-PwD,18290,98.1
ST-PwD,18291,98.1
ST-PwD,18292,98.1
ST-PwD,18293,98.1
ST-PwD,18294,98.1
ST-PwD,18295,98.1
ST-PwD,18296,98.1
ST-PwD,18297,98.1
ST-PwD,18298,98.1
ST-PwD,18299,98.1
ST-PwD,18300,98.1
ST-PwD,18301,98.1
ST-PwD,18302,98.1
ST-PwD,18303,98.1
ST-PwD,18304,98.1
ST-PwD,18305,98.1
ST-PwD,18306,98.1
ST-PwD,18307,98.1
ST-PwD,18308,98.1
ST-PwD,18309,98.1
ST-PwD,18310,98.1
ST-PwD,18311,98.1
ST-PwD,18312,98.1
ST-PwD,18313,98.1
ST-PwD,18314,98.1
ST-PwD,18315,98.1
ST-PwD,18316,98.1
ST-PwD,18317,98.1
ST-PwD,18318,98.1
ST-PwD,18319,98.1
ST-PwD,18320,98.1
ST-PwD,18321,98.1
ST-PwD,18322,98.1
ST-PwD,18323,98.1
ST-PwD,18324,98.1
ST-PwD,18325,98.1
ST-PwD,18326,98.1
ST-PwD,18327,98.1
ST-PwD,18328,98.1
ST-PwD,18329,98.1
ST-PwD,18330,98.1
ST-PwD,18331,98.1
ST-PwD,18332,98.1
ST-PwD,18333,98.1
ST-PwD,18334,98.1
ST-PwD,18335,98.1
ST-PwD,18336,98.1
ST-PwD,18337,98.1
ST-PwD,18338,98.1
ST-PwD,18339,98.1
ST-PwD,18340,98.1
ST-PwD,18341,98.1
ST-PwD,18342,98.1
ST-PwD,18343,98.1
ST-PwD,18344,98.1
ST-PwD,18345,98.1
ST-PwD,18346,98.1
ST-PwD,18347,98.1
ST-PwD,18348,98.1
ST-PwD,18349,98.1
ST-PwD,18350,98.1
ST-PwD,18351,98.1
ST-PwD,18352,98.1
ST-PwD,18353,98.1
ST-PwD,18354,98.1
ST-PwD,18355,98.1
ST-PwD,18356,98.1
ST-PwD,18357,98.1
ST-PwD,18358,98.1
ST-PwD,18359,98.1
ST-PwD,18360,98.1
ST-PwD,18361,98.1
ST-PwD,18362,98.1
ST-PwD,18363,98.1
ST-PwD,18364,98.1
ST-PwD,18365,98.1
ST-PwD,18366,98.1
ST-PwD,18367,98.1
ST-PwD,18368,98.1
ST-PwD,18369,98.1
ST-PwD,18370,98.1
ST-PwD,18371,98.1
ST-PwD,18372,98.1
ST-PwD,18373,98.1
ST-PwD,18374,98.1
ST-PwD,18375,98.1
ST-PwD,18376,98.1
ST-PwD,18377,98.1
ST-PwD,18378,98.1
ST-PwD,18379,98.1
ST-PwD,18380,98.1
ST-PwD,18381,98.1
ST-PwD,18382,98.1
ST-PwD,18383,98.1
ST-PwD,18384,98.1
ST-PwD,18385,98.1
ST-PwD,18386,98.1
ST-PwD,18387,98.1
ST-PwD,18388,98.1
ST-PwD,18389,98.1
ST-PwD,18390,98.1
ST-PwD,18391,98.1
ST-PwD,18392,98.1
ST-PwD,18393,98.1
ST-PwD,18394,98.1
ST-PwD,18395,98.1
ST-PwD,18396,98.1
ST-PwD,18397,98.1
ST-PwD,18398,98.1
ST-PwD,18399,98.1
ST-PwD,18400,98.1
ST-PwD,18401,98.1
ST-PwD,18402,98.1
ST-PwD,18403,98.1
ST-PwD,18404,98.1
ST-PwD,18405,98.1
ST-PwD,18406,98.1
ST-PwD,18407,98.1
ST-PwD,18408,98.1
ST-PwD,18409,98.1
ST-PwD,18410,98.1
ST-PwD,18411,98.1
ST-PwD,18412,98.1
ST-PwD,18413,98.1
ST-PwD,18414,98.1
ST-PwD,18415,98.1
ST-PwD,18416,98.1
ST-PwD,18417,98.1
ST-PwD,18418,98.1
ST-PwD,18419,98.1
ST-PwD,18420,98.1
ST-PwD,18421,98.1
ST-PwD,18422,98.1
ST-PwD,18423,98.1
ST-PwD,18424,98.1
ST-PwD,18425,98.1
ST-PwD,18426,98.1
ST-PwD,18427,98.1
ST-PwD,18428,98.1
ST-PwD,18429,98.1
ST-PwD,18430,98.1
ST-PwD,18431,98.1
ST-PwD,18432,98.1
ST-PwD,18433,98.1
ST-PwD,18434,98.1
ST-PwD,18435,98.1
ST-PwD,18436,98.1
ST-PwD,18437,98.1
ST-PwD,18438,98.1
ST-PwD,18439,98.1
ST-PwD,18440,98.1
ST-PwD,18441,98.1
ST-PwD,18442,98.1
ST-PwD,18443,98.1
ST-PwD,18444,98.1
ST-PwD,18445,98.1
ST-PwD,18446,98.1
ST-PwD,18447,98.1
ST-PwD,18448,98.1
ST-PwD,18449,98.1
ST-PwD,18450,98.1
ST-PwD,18451,98.1
ST-PwD,18452,98.1
ST-PwD,18453,98.1
ST-PwD,18454,98.1
ST-PwD,18455,98.1
ST-PwD,18456,98.1
ST-PwD,18457,98.1
ST-PwD,18458,98.1
ST-PwD,18459,98.1
ST-PwD,18460,98.1
ST-PwD,18461,98.1
ST-PwD,18462,98.1
ST-PwD,18463,98.1
ST-PwD,18464,98.1
ST-PwD,18465,98.1
ST-PwD,18466,98.1
ST-PwD,18467,98.1
ST-PwD,18468,98.1
ST-PwD,18469,98.1
ST-PwD,18470,98.1
ST-PwD,18471,98.1
ST-PwD,18472,98.1
ST-PwD,18473,98.1
ST-PwD,18474,98.1
ST-PwD,18475,98.1
ST-PwD,18476,98.1
ST-PwD,18477,98.1
ST-PwD,18478,98.1
ST-PwD,18479,98.1
ST-PwD,18480,98.1
ST-PwD,18481,98.1
ST-PwD,18482,98.1
ST-PwD,18483,98.1
ST-PwD,18484,98.1
ST-PwD,18485,98.1
ST-PwD,18486,98.1
ST-PwD,18487,98.1
ST-PwD,18488,98.1
ST-PwD,18489,98.1
ST-PwD,18490,98.1
ST-PwD,18491,98.1
ST-PwD,18492,98.1
ST-PwD,18493,98.1
ST-PwD,18494,98.1
ST-PwD,18495,98.1
ST-PwD,18496,98.1
ST-PwD,18497,98.1
ST-PwD,18498,98.1
ST-PwD,18499,98.1
ST-PwD,18500,98.1
ST-PwD,18501,98.1
ST-PwD,18502,98.1
ST-PwD,18503,98.1
ST-PwD,18504,98.1
ST-PwD,18505,98.1
ST-PwD,18506,98.1
ST-PwD,18507,98.1
ST-PwD,18508,98.1
ST-PwD,18509,98.1
ST-PwD,18510,98.1
ST-PwD,18511,98.1
ST-PwD,18512,98.1
ST-PwD,18513,98.1
ST-PwD,18514,98.1
ST-PwD,18515,98.1
ST-PwD,18516,98.1
ST-PwD,18517,98.1
ST-PwD,18518,98.1
ST-PwD,18519,98.1
ST-PwD,18520,98.1
ST-PwD,18521,98.1
ST-PwD,18522,98.1
ST-PwD,18523,98.1
ST-PwD,18524,98.1
ST-PwD,18525,98.1
ST-PwD,18526,98.1
ST-PwD,18527,98.1
ST-PwD,18528,98.1
ST-PwD,18529,98.1
ST-PwD,18530,98.1
ST-PwD,18531,98.1
ST-PwD,18532,98.1
ST-PwD,18533,98.1
ST-PwD,18534,98.1
ST-PwD,18535,98.1
ST-PwD,18536,98.1
ST-PwD,18537,98.1
ST-PwD,18538,98.1
ST-PwD,18539,98.1
ST-PwD,18540,98.1
ST-PwD,18541,98.1
ST-PwD,18542,98.1
ST-PwD,18543,98.1
ST-PwD,18544,98.1
ST-PwD,18545,98.1
ST-PwD,18546,98.1
ST-PwD,18547,98.1
ST-PwD,18548,98.1
ST-PwD,18549,98.1
ST-PwD,18550,98.1
ST-PwD,18551,98.1
ST-PwD,18552,98.1
ST-PwD,18553,98.1
ST-PwD,18554,98.1
ST-PwD,18555,98.1
ST-PwD,18556,98.1
ST-PwD,18557,98.1
ST-PwD,18558,98.1
ST-PwD,18559,98.1
ST-PwD,18560,98.1
ST-PwD,18561,98.1
ST-PwD,18562,98.1
ST-PwD,18563,98.1
ST-PwD,18564,98.1
ST-PwD,18565,98.1
ST-PwD,18566,98.1
ST-PwD,18567,98.1
ST-PwD,18568,98.1
ST-PwD,18569,98.1
ST-PwD,18570,98.1
ST-PwD,18571,98.1
ST-PwD,18572,98.1
ST-PwD,18573,98.1
ST-PwD,18574,98.1
ST-PwD,18575,98.1
ST-PwD,18576,98.1
ST-PwD,18577,98.1
ST-PwD,18578,98.1
ST-PwD,18579,98.1
ST-PwD,18580,98.1
ST-PwD,18581,98.1
ST-PwD,18582,98.1
ST-PwD,18583,98.1
ST-PwD,18584,98.1
ST-PwD,18585,98.1
ST-PwD,18586,98.1
ST-PwD,18587,98.1
ST-PwD,18588,98.1
ST-PwD,18589,98.1
ST-PwD,18590,98.1
ST-PwD,18591,98.1
ST-PwD,18592,98.1
ST-PwD,18593,98.1
ST-PwD,18594,98.1
ST-PwD,18595,98.1
ST-PwD,18596,98.1
ST-PwD,18597,98.1
ST-PwD,18598,98.1
ST-PwD,18599,98.1
ST-PwD,18600,98.1
ST-PwD,18601,98.1
ST-PwD,18602,98.1
ST-PwD,18603,98.1
ST-PwD,18604,98.1
ST-PwD,18605,98.1
ST-PwD,18606,98.1
ST-PwD,18607,98.1
ST-PwD,18608,98.1
ST-PwD,18609,98.1
ST-PwD,18610,98.1
ST-PwD,18611,98.1
ST-PwD,18612,98.1
ST-PwD,18613,98.1
ST-PwD,18614,98.1
ST-PwD,18615,98.1
ST-PwD,18616,98.1
ST-PwD,18617,98.1
ST-PwD,18618,98.1
ST-PwD,18619,98.1
ST-PwD,18620,98.1
ST-PwD,18621,98.1
ST-PwD,18622,98.1
ST-PwD,18623,98.1
ST-PwD,18624,98.1
ST-PwD,18625,98.1
ST-PwD,18626,98.1
ST-PwD,18627,98.1
ST-PwD,18628,98.1
ST-PwD,18629,98.1
ST-PwD,18630,98.1
ST-PwD,18631,98.1
ST-PwD,18632,98.1
ST-PwD,18633,98.1
ST-PwD,18634,98.1
ST-PwD,18635,98.1
ST-PwD,18636,98.1
ST-PwD,18637,98.1
ST-PwD,18638,98.1
ST-PwD,18639,98.1
ST-PwD,18640,98.1
ST-PwD,18641,98.1
ST-PwD,18642,98.1
ST-PwD,18643,98.1
ST-PwD,18644,98.1
ST-PwD,18645,98.1
ST-PwD,18646,98.1
ST-PwD,18647,98.1
ST-PwD,18648,98.1
ST-PwD,18649,98.1
ST-PwD,18650,98.1
ST-PwD,18651,98.1
ST-PwD,18652,98.1
ST-PwD,18653,98.1
ST-PwD,18654,98.1
ST-PwD,18655,98.1
ST-PwD,18656,98.1
ST-PwD,18657,98.1
ST-PwD,18658,98.1
ST-PwD,18659,98.1
ST-PwD,18660,98.1
ST-PwD,18661,98.1
ST-PwD,18662,98.1
ST-PwD,18663,98.1
ST-PwD,18664,98.1
ST-PwD,18665,98.1
ST-PwD,18666,98.1
ST-PwD,18667,98.1
ST-PwD,18668,98.1
ST-PwD,18669,98.1
ST-PwD,18670,98.1
ST-PwD,18671,98.1
ST-PwD,18672,98.1
ST-PwD,18673,98.1
ST-PwD,18674,98.1
ST-PwD,18675,98.1
ST-PwD,18676,98.1
ST-PwD,18677,98.1
ST-PwD,18678,98.1
ST-PwD,18679,98.1
ST-PwD,18680,98.1
ST-PwD,18681,98.1
ST-PwD,18682,98.1
ST-PwD,18683,98.1
ST-PwD,18684,98.1
ST-PwD,18685,98.1
ST-PwD,18686,98.1
ST-PwD,18687,98.1
ST-PwD,18688,98.1
ST-PwD,18689,98.1
ST-PwD,18690,98.1
ST-PwD,18691,98.1
ST-PwD,18692,98.1
ST-PwD,18693,98.1
ST-PwD,18694,98.1
ST-PwD,18695,98.1
ST-PwD,18696,98.1
ST-PwD,18697,98.1
ST-PwD,18698,98.1
ST-PwD,18699,98.1
ST-PwD,18700,98.1
ST-PwD,18701,98.1
ST-PwD,18702,98.1
ST-PwD,18703,98.1
ST-PwD,18704,98.1
ST-PwD,18705,98.1
ST-PwD,18706,98.1
ST-PwD,18707,98.1
ST-PwD,18708,98.1
ST-PwD,18709,98.1
ST-PwD,18710,98.1
ST-PwD,18711,98.1
ST-PwD,18712,98.1
ST-PwD,18713,98.1
ST-PwD,18714,98.1
ST-PwD,18715,98.1
ST-PwD,18716,98.1
ST-PwD,18717,98.1
ST-PwD,18718,98.1
ST-PwD,18719,98.1
ST-PwD,18720,98.1
ST-PwD,18721,98.1
ST-PwD,18722,98.1
ST-PwD,18723,98.1
ST-PwD,18724,98.1
ST-PwD,18725,98.1
ST-PwD,18726,98.1
ST-PwD,18727,98.1
ST-PwD,18728,98.1
ST-PwD,18729,98.1
ST-PwD,18730,98.1
ST-PwD,18731,98.1
ST-PwD,18732,98.1
ST-PwD,18733,98.1
ST-PwD,18734,98.1
ST-PwD,18735,98.1
ST-PwD,18736,98.1
ST-PwD,18737,98.1
ST-PwD,18738,98.1
ST-PwD,18739,98.1
ST-PwD,18740,98.1
ST-PwD,18741,98.1
ST-PwD,18742,98.1
ST-PwD,18743,98.1
ST-PwD,18744,98.1
ST-PwD,18745,98.1
ST-PwD,18746,98.1
ST-PwD,18747,98.1
ST-PwD,18748,98.1
ST-PwD,18749,98.1
ST-PwD,18750,98.1
ST-PwD,18751,98.1
ST-PwD,18752,98.1
ST-PwD,18753,98.1
ST-PwD,18754,98.1
ST-PwD,18755,98.1
ST-PwD,18756,98.1
ST-PwD,18757,98.1
ST-PwD,18758,98.1
ST-PwD,18759,98.1
ST-PwD,18760,98.1
ST-PwD,18761,98.1
ST-PwD,18762,98.1
ST-PwD,18763,98.1
ST-PwD,18764,98.1
ST-PwD,18765,98.1
ST-PwD,18766,98.1
ST-PwD,18767,98.1
ST-PwD,18768,98.1
ST-PwD,18769,98.1
ST-PwD,18770,98.1
ST-PwD,18771,98.1
ST-PwD,18772,98.1
ST-PwD,18773,98.1
ST-PwD,18774,98.1
ST-PwD,18775,98.1
ST-PwD,18776,98.1
ST-PwD,18777,98.1
ST-PwD,18778,98.1
ST-PwD,18779,98.1
ST-PwD,18780,98.1
ST-PwD,18781,98.1
ST-PwD,18782,98.1
ST-PwD,18783,98.1
ST-PwD,18784,98.1
ST-PwD,18785,98.1
ST-PwD,18786,98.1
ST-PwD,18787,98.1
ST-PwD,18788,98.1
ST-PwD,18789,98.1
ST-PwD,18790,98.1
ST-PwD,18791,98.1
ST-PwD,18792,98.1
ST-PwD,18793,98.1
ST-PwD,18794,98.1
ST-PwD,18795,98.1
ST-PwD,18796,98.1
ST-PwD,18797,98.1
ST-PwD,18798,98.1
ST-PwD,18799,98.1
ST-PwD,18800,98.1
ST-PwD,18801,98.1
ST-PwD,18802,98.1
ST-PwD,18803,98.1
ST-PwD,18804,98.1
ST-PwD,18805,98.1
ST-PwD,18806,98.1
ST-PwD,18807,98.1
ST-PwD,18808,98.1
ST-PwD,18809,98.1
ST-PwD,18810,98.1
ST-PwD,18811,98.1
ST-PwD,18812,98.1
ST-PwD,18813,98.1
ST-PwD,18814,98.1
ST-PwD,18815,98.1
ST-PwD,18816,98.1
ST-PwD,18817,98.1
ST-PwD,18818,98.1
ST-PwD,18819,98.1
ST-PwD,18820,98.1
ST-PwD,18821,98.1
ST-PwD,18822,98.1
ST-PwD,18827,98
ST-PwD,18828,98
ST-PwD,18829,98
ST-PwD,18830,98
ST-PwD,18831,98
ST-PwD,18832,98
ST-PwD,18833,98
ST-PwD,18834,98
ST-PwD,18835,98
ST-PwD,18836,98
ST-PwD,18837,98
ST-PwD,18838,98
ST-PwD,18839,98
ST-PwD,18840,98
ST-PwD,18841,98
ST-PwD,18842,98
ST-PwD,18843,98
ST-PwD,18844,98
ST-PwD,18845,98
ST-PwD,18846,98
ST-PwD,18847,98
ST-PwD,18848,98
ST-PwD,18849,98
ST-PwD,18850,98
ST-PwD,18851,98
ST-PwD,18852,98
ST-PwD,18853,98
ST-PwD,18854,98
ST-PwD,18855,98
ST-PwD,18856,98
ST-PwD,18857,98
ST-PwD,18858,98
ST-PwD,18859,98
ST-PwD,18860,98
ST-PwD,18861,98
ST-PwD,18862,98
ST-PwD,18863,98
ST-PwD,18864,98
ST-PwD,18865,98
ST-PwD,18866,98
ST-PwD,18867,98
ST-PwD,18868,98
ST-PwD,18869,98
ST-PwD,18870,98
ST-PwD,18871,98
ST-PwD,18872,98
ST-PwD,18873,98
ST-PwD,18874,98
ST-PwD,18875,98
ST-PwD,18876,98
ST-PwD,18877,98
ST-PwD,18878,98
ST-PwD,18879,98
ST-PwD,18880,98
ST-PwD,18881,98
ST-PwD,18882,98
ST-PwD,18883,98
ST-PwD,18884,98
ST-PwD,18885,98
ST-PwD,18886,98
ST-PwD,18887,98
ST-PwD,18888,98
ST-PwD,18889,98
ST-PwD,18890,98
ST-PwD,18891,98
ST-PwD,18892,98
ST-PwD,18893,98
ST-PwD,18894,98
ST-PwD,18895,98
ST-PwD,18896,98
ST-PwD,18897,98
ST-PwD,18898,98
ST-PwD,18899,98
ST-PwD,18900,98
ST-PwD,18901,98
ST-PwD,18902,98
ST-PwD,18903,98
ST-PwD,18904,98
ST-PwD,18905,98
ST-PwD,18906,98
ST-PwD,18907,98
ST-PwD,18908,98
ST-PwD,18909,98
ST-PwD,18910,98
ST-PwD,18911,98
ST-PwD,18912,98
ST-PwD,18913,98
ST-PwD,18914,98
ST-PwD,18915,98
ST-PwD,18916,98
ST-PwD,18917,98
ST-PwD,18918,98
ST-PwD,18919,98
ST-PwD,18920,98
ST-PwD,18921,98
